Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
2427.0,lHrb,ar,[ar],[AR],
2428.0,lHrb,srs,[sr-s],[with-it],
2429.0,lHrb,tskart,[t-skar-t],[2S:do:ao],V
2430.0,lHrb,lħlaqi,[l-ħlaqi],[the-round theater:P],N
2431.0,,New_Sentence,New_Sentence,New_Sentence,
2432.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2433.0,lHrb,jas,[i-a-s],[to-dat-3S],
2434.0,lHrb,a,[a],[voc],
2435.0,lHrb,sidi,[sidi],[my lord],N
2436.0,lHrb,fijji,[f-i-jji],[give:ao-dat-1S],V
2437.0,lHrb,illi,[illi],[daughter],N
2438.0,,New_Sentence,New_Sentence,New_Sentence,
2439.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2440.0,lHrb,jas,[i-a-s],[to-dat-3S],
2441.0,lHrb,a,[a],[voc],
2442.0,lHrb,sidi,[sidi],[my lord],N
2443.0,lHrb,iʁ,[iʁ],[if],
2444.0,lHrb,trit,[t-ri-t],[2MS-want:ao],V
2445.0,lHrb,illik,[illi-k],[daughter-poss 2MS],N
2446.0,lHrb,tsʁt,[t-sʁ-t],[2S-buy:ao],V
2447.0,lHrb,stt,[stt],[Obj:3FS],
2448.0,lHrb,dari,[dar-i],[dat-1S],
2449.0,lHrb,!ʁass,[!ʁass],[today],N
2450.0,lHrb,lli,[lli],[RelPro],
2451.0,lHrb,is,[is],[Interro],
2452.0,lHrb,nura,[n-ura],[1P-write:pf],V
2453.0,lHrb,ad,[ad],[AD:Comp],
2454.0,lHrb,as,[a-s],[a-s],
2455.0,lHrb,ur,[ur],[neg],
2456.0,lHrb,!rzmʁ,[!rzm-ʁ],[detach:pf-1S],V
2457.0,lHrb,ar,[ar],[AR],
2458.0,lHrb,kkatn,[kkat-n],[debate:ao-3MS],V
2459.0,lHrb,ajlliʁ,[ajlliʁ],[until],
2460.0,lHrb,skrn,[skr-n],[do:pf-3PM],V
2461.0,lHrb,jan,[jan],[one:M],
2462.0,lHrb,ttaman,[ttaman],[price],N
2463.0,lHrb,if,[i-f],[3MS-give:pf],V
2464.0,lHrb,as,[a-s],[dat-3S],
2465.0,lHrb,illis,[illi-s],[daughter-poss:3S],N
2466.0,lHrb,j!amz,[i-!amz],[3MS-hold:ao],V
2467.0,lHrb,lħsab,[l-ħsab],[the account],N
2468.0,lHrb,jawi,[i-awi],[3MS-bring:pf],V
2469.0,lHrb,tid,[t-id],[Obj:3S-deic],
2470.0,lHrb,jurrid,[i-urri-d],[3MS-go back:pf-deic],V
2471.0,lHrb,jasid,[i-asi-d],[3MS-bring:ao-deic],V
2472.0,lHrb,daʁ,[daʁ],[once again],
2473.0,lHrb,talluħt,[ta-lluħ-t],[FFSS-board],N
2474.0,lHrb,ar,[ar],[AR],
2475.0,lHrb,jaqqra,[i-aqqra],[3MS-learn:ao],V
2476.0,lHrb,tzrid,[t-zri-d],[3FS-pass:pf-deic],V
2477.0,lHrb,χtalli,[χ-ta-lli],[DemPronFS:this one-RelRep],
2478.0,lHrb,tini,[t-ini],[2FS-say:pf],V
2479.0,lHrb,jas,[i-a-s],[to-dat-3S],
2480.0,lHrb,a,[a],[voc],
2481.0,lHrb,!mndra,[!mndra],[what happen],
2482.0,,New_Sentence,New_Sentence,New_Sentence,
2483.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2484.0,lHrb,jas,[i-a-s],[to-dat-3S],
2485.0,lHrb,ha,[ha],[ha],
2486.0,lHrb,lħsab,[l-ħsab],[the-account],N
2487.0,lHrb,ʁ,[ʁ],[at],
2488.0,lHrb,uqlmun,[u-qlmun],[SMCS-hood],
2489.0,lHrb,asi,[asi],[take away:ao:2S],V
2490.0,lHrb,t,[t],[Obj:3FS],
2491.0,lHrb,lliʁ,[lli-ʁ],[be:pf-1S],V
2492.0,lHrb,i,[i],[to],
2493.0,lHrb,jji,[iji],[dat:1S],
2494.0,lHrb,ka,[ka],[ka],
2495.0,lHrb,diss,[di-ss],[with-3S],
2496.0,lHrb,t!bdit,[t-!bdi-t],[2S-separate:ao],V
2497.0,lHrb,asʕdi,[asʕdi],[my joy],N
2498.0,lHrb,n,[n],[n],
2499.0,lHrb,baba,[baba],[father],N
2500.0,lHrb,d,[d],[and],
2501.0,lHrb,immi,[immi],[immi],
2502.0,lHrb,ad,[ad],[AD:Comp],
2503.0,lHrb,giʁ,[gi-ʁ],[be:pf-1S],V
2504.0,,New_Sentence,New_Sentence,New_Sentence,
2505.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2506.0,lHrb,jas,[i-a-s],[to-dat-3S],
2507.0,lHrb,uhu,[uhu],[no],
2508.0,lHrb,at,[ad],[AD:Comp],
2509.0,lHrb,tn,[tn],[Obj:3PM],
2510.0,lHrb,!n!bdu,[!n-!bdu],[1P-share:Impf],V
2511.0,lHrb,ssin,[ssin],[both],
2512.0,lHrb,aʁar,[aʁar],[just],
2513.0,lHrb,iʁ,[iʁ],[if],
2514.0,lHrb,immim,[i-mmim],[3MS-be good],V
2515.0,lHrb,ʁ,[ʁ],[in],
2516.0,lHrb,l!χatr,[l-!χatr],[mind],N
2517.0,lHrb,nk,[n-k],[of-2S],
2518.0,lHrb,a!dar,[a-!dar],[MFSS-foot],N
2519.0,lHrb,nk,[n-k],[of-2MS],
2520.0,lHrb,d,[d],[and],
2521.0,lHrb,winu,[win-u],[poss-1S],
2522.0,lHrb,s,[s],[s],
2523.0,lHrb,dar,[dar],[to],
2524.0,lHrb,lʕdul,[l-ʕdul],[notary],N
2525.0,,New_Sentence,New_Sentence,New_Sentence,
2526.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2527.0,lHrb,jas,[i-a-s],[to-dat-3S],
2528.0,lHrb,unʃkk,[unʃkk],[unʃkk],
2529.0,lHrb,ann,[a-nn],[DemDet-Deic:that],
2530.0,lHrb,ag,[ad],[AD:Comp],
2531.0,lHrb,gis,[gi-s],[loc:3MS],
2532.0,lHrb,illan,[i-lla-n],[3MS-be-n:partic],V
2533.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
2534.0,lHrb,ftun,[ftu-n],[go:ao-3PM],V
2535.0,lHrb,s,[s],[s],
2536.0,lHrb,dar,[dar],[to],
2537.0,lHrb,lʕdul,[l-ʕdul],[notary],N
2538.0,lHrb,tihln,[tihl-n],[marry:pf-3PMn],V
2539.0,lHrb,kkin,[kki-n],[pass:pf-3PM],V
2540.0,lHrb,kra,[kra],[some],
2541.0,lHrb,ihijju,[i-hijju],[i-hijju],
2542.0,lHrb,jasn,[i-a-sn],[to-dat-3-PM],
2543.0,lHrb,lmal,[l-mal],[money],N
2544.0,lHrb,lli,[lli],[RelPro],
2545.0,lHrb,jadlli,[jadlli],[anyway],
2546.0,lHrb,tt,[tt],[tt],
2547.0,lHrb,afn,[af-n],[find:pf-3PM],V
2548.0,,New_Sentence,New_Sentence,New_Sentence,
2549.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2550.0,lHrb,jas,[i-a-s],[to-dat-3S],
2551.0,lHrb,awa,[awa],[so],
2552.0,lHrb,lmal,[l-mal],[money],N
2553.0,lHrb,ihija,[i-hija],[i-hija],
2554.0,lHrb,manik,[manik],[manik],
2555.0,lHrb,ra,[ra],[ra],
2556.0,lHrb,nskr,[n-skr],[1P-do:ao],V
2557.0,,New_Sentence,New_Sentence,New_Sentence,
2558.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2559.0,lHrb,jas,[i-a-s],[to-dat-3S],
2560.0,lHrb,awddi,[awddi],[Interjection],
2561.0,lHrb,lʕahd,[l-ʕahd],[the-promise],N
2562.0,lHrb,ra,[ra],[ra],
2563.0,lHrb,jak,[i-a-k],[to-dat-2S],
2564.0,lHrb,t,[t],[Obj:3S],
2565.0,lHrb,fʁ,[f-ʁ],[give:ao-1S],V
2566.0,lHrb,a,[ad],[AD:Comp],
2567.0,lHrb,js,[js],[js],
2568.0,lHrb,n,[n],[n],
2569.0,lHrb,tmʁart,[t-mʁar-t],[FSCS-woman],N
2570.0,lHrb,ur,[ur],[neg],
2571.0,lHrb,flla,[flla],[flla],
2572.0,lHrb,i!tt!srraf,[i-!tt-!srraf],[3MS-!tt-exchange:Impf],V
2573.0,lHrb,nkki,[nkki],[1S:me],
2574.0,lHrb,ʁila,[ʁila],[deic],
2575.0,lHrb,hati,[hati],[presentative],
2576.0,lHrb,rad,[rad],[RAD:Fut],
2577.0,lHrb,suwqʁ,[suwq-ʁ],[go to the market:pf-1S],V
2578.0,,New_Sentence,New_Sentence,New_Sentence,
2579.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2580.0,lHrb,jas,[i-a-s],[to-dat-3S],
2581.0,lHrb,waχχa,[waχχa],[even if],
2582.0,,New_Sentence,New_Sentence,New_Sentence,
2583.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2584.0,lHrb,jas,[i-a-s],[to-dat-3S],
2585.0,lHrb,awa,[awa],[so],
2586.0,lHrb,tabʕa,[tabʕa],[tabʕa],
2587.0,lHrb,i,[i],[to],
2588.0,lHrb,jji,[iji],[dat:1S],
2589.0,lHrb,s,[s],[s],
2590.0,lHrb,!titt,[!titt],[eye],N
2591.0,lHrb,iʁ,[iʁ],[if],
2592.0,lHrb,akkw,[akkw],[not even],
2593.0,lHrb,gigi,[gig-i],[in:1S],
2594.0,lHrb,tʃkkit,[t-ʃkki-t],[2S-doubt:pf],V
2595.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
2596.0,lHrb,tftu,[t-ftu],[3MS-go away:ao],V
2597.0,lHrb,χtalli,[χ-ta-lli],[DemPronFS:this one-RelRep],
2598.0,lHrb,ar,[ar],[AR],
2599.0,lHrb,tduwar,[t-duwar],[3FS-return:Impf],V
2600.0,lHrb,ʁ,[ʁ],[in],
2601.0,lHrb,ssuq,[ssuq],[market],N
2602.0,lHrb,ajlliʁ,[ajlliʁ],[until],
2603.0,lHrb,tlkm,[t-lkm],[3FS-arrive:pf],V
2604.0,lHrb,jat,[jat],[one:F],
2605.0,lHrb,luqt,[l-uqt],[the-time],N
2606.0,lHrb,tftu,[t-ftu],[3MS-go away:ao],V
2607.0,lHrb,dar,[dar],[to],
2608.0,lHrb,ja,[ja],[ja],
2609.0,lHrb,wgzzar,[w-gzzar],[SMCS-butcher],N
2610.0,lHrb,taf,[t-af],[3FS-find:pf],V
2611.0,lHrb,tinn,[t-inn],[Obj:3MS-deic],
2612.0,lHrb,isala,[i-sala],[3MS-finish:pf],V
2613.0,lHrb,tifiji,[tifiji],[meat],N
2614.0,lHrb,tʁama,[t-ʁama],[3S-stay:pf],V
2615.0,lHrb,dars,[dar-s],[dat-3S],
2616.0,lHrb,jat,[jat],[one:F],
2617.0,lHrb,t!dart,[t-!dar-t],[SMCS-the leg],N
2618.0,lHrb,lli,[lli],[RelPro],
2619.0,lHrb,iggwran,[i-ggwra-n],[it-happen-n:partic],V
2620.0,lHrb,tini,[t-ini],[2FS-say:pf],V
2621.0,lHrb,jas,[i-a-s],[to-dat-3S],
2622.0,lHrb,uzn,[uzn],[weigh:Imper:2MS],
2623.0,lHrb,tt,[tt],[Obj:3S],
2624.0,lHrb,jazn,[i-azn],[3MS-send],V
2625.0,lHrb,tt,[tt],[Obj:3S],
2626.0,lHrb,ugzzar,[u-gzzar],[SMCS-butcher],N
2627.0,lHrb,tut,[t-ut],[3FS-feel:ao],V
2628.0,lHrb,lʒib,[l-ʒib],[l-ʒib],N
2629.0,lHrb,ns,[n-s],[PossDet:3S],
2630.0,lHrb,ʁikad,[ʁikad],[like this],
2631.0,lHrb,tini,[t-ini],[2FS-say:pf],V
2632.0,lHrb,jas,[i-a-s],[to-dat-3S],
2633.0,lHrb,wakk,[wakk],[wakk],
2634.0,lHrb,wakk,[wakk],[wakk],
2635.0,lHrb,ttuʁnn,[ttu-ʁ-nn],[forget:pf-1S-deic],V
2636.0,lHrb,l!bzdam,[l-!bzdam],[purse],N
2637.0,lHrb,ʁila,[ʁila],[deic],
2638.0,lHrb,smun,[s-mun],[caus-gather:pf-2S],V
2639.0,lHrb,didi,[did-i],[with-1S],
2640.0,lHrb,ja,[ja],[ja],
2641.0,lHrb,wχddam,[w-χddam],[SMCS-worker],N
2642.0,lHrb,ma,[ma],[ma],
2643.0,lHrb,mu,[mu],[mu],
2644.0,lHrb,akkaʁ,[akka-ʁ],[give:Impf-1S],V
2645.0,lHrb,lflus,[l-flus],[money],N
2646.0,lHrb,nʁ,[nʁ],[nʁ],
2647.0,lHrb,trwaħt,[t-rwaħ-t],[2S-let's leave:ao-2S],V
2648.0,lHrb,kijji,[kijji],[2MS],
2649.0,lHrb,nit,[nit],[really],
2650.0,,New_Sentence,New_Sentence,New_Sentence,
2651.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2652.0,lHrb,jas,[i-a-s],[to-dat-3S],
2653.0,lHrb,rwaħ,[rwaħ],[let's go:Imper:2FS],V
2654.0,lHrb,nkki,[nkki],[1S:me],
2655.0,lHrb,nit,[nit],[really],
2656.0,lHrb,i!zra,[i-!zra],[3MS-see:pf],V
2657.0,lHrb,tt,[tt],[Obj:3FS],
2658.0,lHrb,tfulki,[t-fulki],[3FS-be pretty],V
2659.0,lHrb,nttat,[ntta-t],[3FS:she/her],
2660.0,lHrb,tʒʒuʒad,[t-ʒʒuʒad],[3FS-proceed:pf],V
2661.0,lHrb,jadlli,[jadlli],[anyway],
2662.0,lHrb,jan,[jan],[one:M],
2663.0,lHrb,!ssnduq,[!ssnduq],[a wooden box],N
2664.0,lHrb,lmsrrħ,[l-msrrħ],[great],N
2665.0,lHrb,tlkm,[t-lkm],[3FS-arrive:pf],V
2666.0,lHrb,tigmmi,[ti-gmmi],[FFSS-house],N
2667.0,lHrb,tini,[t-ini],[2FS-say:pf],V
2668.0,lHrb,jas,[i-a-s],[to-dat-3S],
2669.0,lHrb,awddi,[awddi],[Interjection],
2670.0,lHrb,samħ,[samħ],[forgive:Imper2S],V
2671.0,lHrb,i,[i],[to],
2672.0,lHrb,jji,[iji],[dat:1S],
2673.0,lHrb,zuzzlʁ,[s-uzzl-ʁ],[caus-run:pf-1S],V
2674.0,lHrb,kid,[k-id],[Obj:2MS-deic],
2675.0,lHrb,d,[d],[and],
2676.0,lHrb,l!ʕrg,[l-!ʕrg],[the sweat],N
2677.0,lHrb,nk,[n-k],[of-2MS],
2678.0,lHrb,at,[ad],[AD:Comp],
2679.0,lHrb,tkʃmt,[t-kʃm-t],[2S-come in:pf-2S],V
2680.0,lHrb,at,[ad],[AD:Comp],
2681.0,lHrb,tsut,[t-su-t],[2S-drink:ao-2S],V
2682.0,lHrb,ja,[jan],[one],
2683.0,lHrb,llkas,[n l-kas],[a cup],N
2684.0,lHrb,w,[w],[of],
2685.0,lHrb,wataj,[w-ataj],[SMCS-tea],N
2686.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
2687.0,lHrb,lmaħal,[l-maħal],[the location],N
2688.0,lHrb,wi,[wi],[poss],
2689.0,lHrb,nk,[n-k],[of-2MS],
2690.0,lHrb,a,[ad],[AD:Comp],
2691.0,lHrb,jga,[i-ga],[3MS-be:pf],V
2692.0,lHrb,awa,[awa],[so],
2693.0,lHrb,agzzar,[a-gzzar],[MFSS-butcher],N
2694.0,lHrb,ʁunʃkk,[ʁunʃkk],[how],
2695.0,lHrb,ann,[a-nn],[DemDet-Deic:that],
2696.0,lHrb,nit,[nit],[really],
2697.0,lHrb,ad,[ad],[AD:Comp],
2698.0,lHrb,lli,[lli],[RelPro],
2699.0,lHrb,a,[ad],[AD:Comp],
2700.0,lHrb,jra,[i-ra],[3MS-want:pf],V
2701.0,lHrb,!ja!llah,[!j-a-!llah],[epen-just],
2702.0,lHrb,ikʃm,[i-kʃm],3MS-come in:pf],V
2703.0,lHrb,siʁ,[siʁ],[scarcely],
2704.0,lHrb,ad,[ad],[AD:Comp],
2705.0,lHrb,ittnqqar,[i-ttnqqar],[3MS-knock on the door:ao],V
2706.0,lHrb,urgaz,[u-rgaz],[SMCS-man],N
2707.0,,New_Sentence,New_Sentence,New_Sentence,
2708.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2709.0,lHrb,jas,[i-a-s],[to-dat-3S],
2710.0,lHrb,laʕza,[l-aʕza],[l-aʕza],
2711.0,lHrb,n,[n],[n],
2712.0,lHrb,babak,[baba-k],[father-poss 2MS],N
2713.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
2714.0,lHrb,a,[ad],[AD:Comp],
2715.0,lHrb,ja,[ja],[ja],
2716.0,lHrb,ra,[ra],[ra],
2717.0,lHrb,jji,[iji],[dat:1S],
2718.0,lHrb,inʁ,[i-nʁ],[3MS-kill:ao],V
2719.0,lHrb,nkki,[nkki],[1S:me],
2720.0,lHrb,ula,[ula],[or],
2721.0,lHrb,kijji,[kijji],[2MS],
2722.0,,New_Sentence,New_Sentence,New_Sentence,
2723.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2724.0,lHrb,jas,[i-a-s],[to-dat-3S],
2725.0,lHrb,manik,[manik],[manik],
2726.0,lHrb,za,[za],[za],
2727.0,,New_Sentence,New_Sentence,New_Sentence,
2728.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2729.0,lHrb,jas,[i-a-s],[to-dat-3S],
2730.0,lHrb,kʃm,[kʃm],[2MS:come in:ao],V
2731.0,lHrb,!ssnduq,[!ssnduq],[a wooden box],N
2732.0,lHrb,a,[ad],[AD:Comp],
2733.0,lHrb,tlgrt,[t-lgr-t],[2S-lock up:pf-2S],V
2734.0,lHrb,ʁ,[ʁ],[into],
2735.0,lHrb,!ssnduq,[!ssnduq],[a wooden box],N
2736.0,lHrb,ikʃmd,[i-kʃm-d],[3MS-come in:pf-deic],V
2737.0,lHrb,urgaz,[u-rgaz],[SMCS-man],N
2738.0,lHrb,tsmun,[t-s-mun],[2S-caus-pick up:pf],V
2739.0,lHrb,nttat,[ntta-t],[3FS:she/her],
2740.0,lHrb,ja,[jan],[ja],
2741.0,lHrb,wgrtil,[u-grtil],[SMCS-mat],N
2742.0,lHrb,tsbiddt,[t-s-bidd-t],[2S-caus-get up:ao],V
2743.0,,New_Sentence,New_Sentence,New_Sentence,
2744.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2745.0,lHrb,jas,[i-a-s],[to-dat-3S],
2746.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
2747.0,lHrb,manza,[manza],[where is],
2748.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
2749.0,lHrb,llid,[lli-d],[RelPro-deic],
2750.0,lHrb,dim,[di-m],[with-2FS],
2751.0,lHrb,imunn,[i-mun-n],[3MS-go with-n:partic],V
2752.0,lHrb,ar,[ar],[AR],
2753.0,lHrb,ʁid,[ʁid],[deic],
2754.0,,New_Sentence,New_Sentence,New_Sentence,
2755.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2756.0,lHrb,jas,[i-a-s],[to-dat-3S],
2757.0,lHrb,uhu,[uhu],[no],
2758.0,lHrb,awddi,[awddi],[Interjection],
2759.0,lHrb,iʒbdd,[i-ʒbdd],[3MS-take:pf],V
2760.0,lHrb,nit,[nit],[really],
2761.0,lHrb,jat,[jat],[one:F],
2762.0,lHrb,!ʃʃrit,[l-!ʃrit],[cord],N
2763.0,lHrb,ar,[ar],[AR],
2764.0,lHrb,ikkit,[i-kkit],[3MS-beat:pf],V
2765.0,lHrb,agrtil,[a-grtil],[MFSS-plait],N
2766.0,lHrb,ggitt,[ggitt],[ggitt],
2767.0,lHrb,ggitt,[ggitt],[ggitt],
2768.0,lHrb,tffaʁ,[t-ffaʁ],[3FS-go out:pf],V
2769.0,lHrb,χtalli,[χ-ta-lli],[DemPronFS:this one-RelRep],
2770.0,lHrb,ʁwalli,[ʁ-wa-lli],[DemPronMS-Deic:this one],
2771.0,lHrb,irgl,[i-rgl],[3MS-be shut in:pf],V
2772.0,lHrb,ʁ,[ʁ],[in],
2773.0,lHrb,!ssnduq,[!ssnduq],[a wooden box],N
2774.0,lHrb,New_Sentence,New_Sentence,New_Sentence,
2775.0,lHrb,tlkmnn,[t-lkm-nn],[3FS-arrive:pf-deic],V
2776.0,lHrb,l!qadi,[l-!qadi],[the judge!qadi],N
2777.0,lHrb,tini,[t-ini],[2FS-say:pf],V
2778.0,lHrb,jas,[i-a-s],[to-dat-3S],
2779.0,lHrb,awddi,[awddi],[Interjection],
2780.0,lHrb,hati,[hati],[presentative],
2781.0,lHrb,nkki,[nkki],[1S:me],
2782.0,lHrb,ikkm,[i-kkm],[Comp-2F:you],
2783.0,lHrb,i,[i],[to],
2784.0,lHrb,jji,[iji],[dat:1S],
2785.0,lHrb,urgaz,[u-rgaz],[SMCS-man],N
2786.0,lHrb,!qablʁak,[!qabl-ʁ-a-k],[take care:pf-1S-dat-2S],V
2787.0,lHrb,!ʃʃraʕ,[!ʃʃraʕ],"[Law, justice]",N
2788.0,lHrb,riʁ,[ri-ʁ],[want:ao-1S],V
2789.0,lHrb,ad,[ad],[AD:Comp],
2790.0,lHrb,aʁ,[a-ʁ],[dat1P],
2791.0,lHrb,t!snfasil,[t-!s-nfasil-t],[2S-caus-separate:ao-2S],V
2792.0,lHrb,hati,[hati],[presentative],
2793.0,lHrb,!tt!udijaʕʁ,[!tt-!udijaʕ-ʁ],[!tt-lose:Impf-1S],V
2794.0,lHrb,ʁ,[ʁ],[in],
2795.0,lHrb,lħuquq,[l-ħuquq],[the-rights],N
2796.0,lHrb,inu,[in-u],[PossDet:1S] ,
2797.0,lHrb,jini,[i-ini],[3MS-say:ao],V
2798.0,lHrb,jas,[i-a-s],[to-dat-3S],
2799.0,lHrb,rwaħ,[rwaħ],[let's go],
2800.0,lHrb,at,[ad],[AD:Comp],
2801.0,lHrb,tid,[t-id],[Obj:3S-deic],
2802.0,lHrb,nawi,[n-awi],[1P-bring:ao],V
2803.0,lHrb,l!qadi,[l-!qadi],[the judge!qadi],N
2804.0,lHrb,ʁd,[ʁd],[or],
2805.0,lHrb,ntta,[ntta],[3MS:he/him],
2806.0,lHrb,i!zra,[i-!zra],[3MS-see:pf],V
2807.0,lHrb,tt,[tt],[Obj:3FS],
2808.0,lHrb,tfulki,[t-fulki],[3FS-be pretty],V
2809.0,lHrb,t,[t],[Obj:3FS],
2810.0,lHrb,ʕʒbt,[ʕʒb-t],[be admire:pf-3MS],V
2811.0,lHrb,iʃʃukku,[i-ʃʃukku],[3MS-doubt:ao],V
2812.0,lHrb,tt,[tt],[Obj:3FS],
2813.0,lHrb,ilkmnd,[i-lkm-n-d],[3PM:arrive:pf-dein],V
2814.0,lHrb,imi,[imi],[mouth],N
2815.0,lHrb,n,[n],[of],
2816.0,lHrb,tgmmi,[t-gmmi],[FSCS-house],N
2817.0,lHrb,tini,[t-ini],[3FS-tell:pf],V
2818.0,lHrb,jas,[i-a-s],[to-dat-3S],
2819.0,lHrb,kʃm,[kʃm],[2MS:come in:Imper],V
2820.0,lHrb,a,[a],[voc],
2821.0,lHrb,sidi,[sidi],[my lord],N
2822.0,lHrb,siʁ,[siʁ],[scarcely],
2823.0,lHrb,d,[d],[and],
2824.0,lHrb,juʃka,[i-uʃka],[3MS-come:pf],V
2825.0,lHrb,ikʃm,[i-kʃm],3MS-come in:pf],V
2826.0,lHrb,lqadi,[l-qadi],[the judge],N
2827.0,lHrb,bħra,[bħra],[just],
2828.0,lHrb,igiwr,[i-giwr],[3MS-sit down:pf],V
2829.0,lHrb,s,[s],[s],
2830.0,lHrb,ajlliʁ,[ajlliʁ],[until],
2831.0,lHrb,ad,[ad],[AD:Comp],
2832.0,lHrb,ittnqqar,[i-ttnqqar],[3MS-knock on the door:Impf],V
2833.0,lHrb,urgaz,[u-rgaz],[SMCS-man],N
2834.0,lHrb,tini,[t-ini],[2FS-say:pf],V
2835.0,lHrb,i,[i],[i],
2836.0,lHrb,l!qadi,[l-!qadi],[the judge!qadi],N
2837.0,lHrb,ʁilad,[ʁilad],[deic],
2838.0,lHrb,argaz,[a-rgaz],[MFSS-man],N
2839.0,lHrb,ar,[ar],[AR],
2840.0,lHrb,ittnqqar,[i-ttnqqar],[3MS-knock on the door:Impf],V
2841.0,lHrb,iʁ,[iʁ],[if],
2842.0,lHrb,d,[d],[and],
2843.0,lHrb,ikʃm,[i-kʃm],3MS-come in:pf],V
2844.0,lHrb,jafaʁd,[i-af-aʁ-d],[3MS-find:pf-Obj 1P-deic],V
2845.0,lHrb,ssin,[ssin],[both],
2846.0,lHrb,ra,[ra],[ra],
2847.0,lHrb,janʁ,[i-a-nʁ],[dat-1P],
2848.0,lHrb,ithm,[i-thm],[3MS-accuse:Impf],V
2849.0,lHrb,inʁaʁ,[i-nʁ-aʁ],[3MS-kill:pf-dat:1P],V
2850.0,lHrb,nʁ,[nʁ],[or],
2851.0,lHrb,ma,[ma],[what],
2852.0,lHrb,ra,[ra],[ra],
2853.0,lHrb,janʁ,[i-a-nʁ],[dat-1P],
2854.0,lHrb,akkw,[akkw],[not even],
2855.0,lHrb,iskr,[i-skr],[3MS-do:pf],V
2856.0,lHrb,mta,[mta],[mta],
2857.0,lHrb,tid,[t-id],[t-id],
2858.0,lHrb,ʁid,[ʁid],[deic],
2859.0,lHrb,tufit,[t-ufi-t],[2S-find:pf],V
2860.0,lHrb,kijji,[kijji],[2MS],
2861.0,lHrb,t!zdart,[t-!zdar-t],[2S-be able to:pf-2S],V
2862.0,lHrb,at,[ad],[AD:Comp],
2863.0,lHrb,t,[t],[Obj:3S],
2864.0,lHrb,tawit,[t-awi-t],[2S-bring:ao-2S],V
2865.0,lHrb,lliʁ,[lliʁ],[RelPro],
2866.0,lHrb,dd,[dd],[dd],
2867.0,lHrb,ntta,[ntta],[3MS:he/him],
2868.0,lHrb,akkid,[a-kk-id],[comp-2S-deic],
2869.0,lHrb,jufan,[i-ufa-n],[3MS-find-n:partic],V
2870.0,lHrb,l!musiba,[l-!musiba],[the-isaster],N
2871.0,lHrb,a,[ad],[AD:Comp],
2872.0,lHrb,ja,[ja],[ja],
2873.0,,New_Sentence,New_Sentence,New_Sentence,
2874.0,lHrb,inna,[i-nna],[3MS-say:pf],V
2875.0,lHrb,jas,[i-a-s],[to-dat-3S],
2876.0,lHrb,awa,[awa],[so],
2877.0,lHrb,manik,[manik],[manik],
2878.0,lHrb,za,[za],[za],
2879.0,lHrb,ra,[ra],[ra],
2880.0,lHrb,nskr,[n-skr],[1P-do:ao],V
2881.0,,New_Sentence,New_Sentence,New_Sentence,
2882.0,lHrb,tnna,[t-nna],[2FS-say:pf],V
2883.0,lHrb,jas,[i-a-s],[to-dat-3S],
2884.0,lHrb,kʃm,[kʃm],[come in:Imper:2MS],V
2885.0,lHrb,!ssnduq,[!ssnduq],[a wooden box],N
2886.0,lHrb,a,[ad],[AD:Comp],
2887.0,lHrb,ur,[ur],[neg],
2888.0,lHrb,akk,[a-kk],[dat-2MS],
2889.0,lHrb,i!zri,[i-!zri],[3MS-see:pf],V
2890.0,lHrb,kʃmd,[kʃm-d],[2MS:come in:Imper-deic],V
2891.0,lHrb,urgaz,[u-rgaz],[SMCS-man],N
2892.0,lHrb,jini,[i-ini],[3MS-say:ao],V
2893.0,lHrb,jas,[i-a-s],[to-dat-3S],
2894.0,lHrb,awa,[awa],[so],
2895.0,lHrb,!safi,[!safi],[only that],
2896.0,lHrb,tddit,[t-ddi-t],[2S-go away:ao-FS],V
2897.0,lHrb,dar,[dar],[to],
2898.0,lHrb,l!qadi,[l-!qadi],[the judge!qadi],N
2899.0,lHrb,ar,[ar],[AR],
2900.0,lHrb,fllas,[flla-s],[on-3MS],
2901.0,lHrb,ttaʃʃkkat,[tt-aʃʃkka-t],[2S-make a complaint:ao-FS],V
